id,Degerlendirme Puani
4123,24.64
4124,26.64
4125,34.18
4126,25.21
4127,37.2
4128,24.73
4129,43.89
4130,8.72
4131,42.06
4132,29.46
4133,50.39
4134,34.65
4135,19.39
4136,33.84
4137,49.5225
4138,42.94
4139,43.38
4140,13.46
4141,33.86
4142,29.5
4143,17.66
4144,27.63
4145,41.4
4146,52.17
4147,26.93
4148,50.95
4149,20.87
4150,44.11
4151,50.18
4152,54.81
4153,47.2
4154,46.96
4155,45.9
4156,31.83
4157,26.84
4158,33.0
4159,36.65
4160,9.21
4161,36.41
4162,17.0
4163,19.86
4164,34.37
4165,34.18
4166,10.09
4167,54.71
4168,24.28
4169,7.68
4170,24.34
4171,30.54
4172,29.5
4173,47.03
4174,50.8
4175,21.88
4176,38.11
4177,32.83
4178,20.16
4179,17.6
4180,29.1
4181,32.25
4182,20.48
4183,41.34
4184,34.08
4185,22.24
4186,45.27
4187,11.31
4188,27.15
4189,20.54
4190,37.37
4191,50.75
4192,42.62
4193,20.59
4194,50.28
4195,49.75
4196,24.61
4197,31.86
4198,16.79
4199,28.36
4200,9.78
4201,12.36
4202,17.43
4203,35.57
4204,20.72
4205,44.05
4206,26.89
4207,56.94
4208,14.84
4209,44.28
4210,15.85
4211,28.18
4212,34.45
4213,22.9
4214,50.83
4215,42.91
4216,18.94
4217,15.605
4218,31.85
4219,13.5
4220,31.3
4221,49.77
4222,34.43
4223,33.11
4224,16.3
4225,6.95
4226,48.72
4227,11.4
4228,20.5
4229,38.17
4230,15.42
4231,33.83
4232,19.73
4233,29.99
4234,60.44
4235,23.16
4236,25.26
4237,15.05
4238,54.47
4239,50.65
4240,31.4
4241,34.8
4242,48.6
4243,40.49
4244,35.37
4245,25.54
4246,57.11
4247,31.15
4248,33.97
4249,35.49
4250,36.59
4251,42.33
4252,16.59
4253,42.15
4254,31.31
4255,48.49
4256,11.65
4257,34.35
4258,15.91
4259,36.29
4260,24.38
4261,50.472
4262,23.28
4263,42.61
4264,13.56
4265,12.58
4266,11.2
4267,36.84
4268,12.0
4269,36.86
4270,30.78
4271,49.0
4272,35.38
4273,18.88
4274,34.02
4275,19.75
4276,33.98
4277,37.66
4278,31.81
4279,34.45
4280,25.42
4281,52.01
4282,46.77
4283,19.26
4284,51.12
4285,39.55
4286,45.26
4287,30.54
4288,21.0
4289,14.33
4290,54.8
4291,43.65
4292,11.295
4293,35.49
4294,24.07
4295,17.47
4296,49.21
4297,56.8
4298,44.75
4299,17.47
4300,23.12
4301,16.99
4302,22.6
4303,15.75
4304,39.24
4305,49.06
4306,33.42
4307,33.42
4308,36.75
4309,49.5
4310,6.01
4311,20.27
4312,29.59
4313,54.32
4314,34.47
4315,13.21
4316,49.545
4317,43.36
4318,37.15
4319,29.4
4320,45.9
4321,10.76
4322,30.019999999999996
4323,54.03
4324,38.09
4325,53.75
4326,54.8
4327,47.52
4328,14.69
4329,10.83
4330,41.08
4331,45.84
4332,6.34
4333,34.77
4334,36.15
4335,52.82
4336,25.37
4337,16.0
4338,46.96
4339,25.53
4340,31.68
4341,23.08
4342,31.32
4343,27.27
4344,50.09
4345,47.44
4346,22.34
4347,24.98
4348,22.89
4349,45.16
4350,20.72
4351,24.15
4352,24.83
4353,23.41
4354,44.71
4355,45.86
4356,31.91
4357,24.62
4358,7.79
4359,43.48
4360,27.93
4361,15.8
4362,42.23
4363,20.36
4364,12.23
4365,14.68
4366,46.73
4367,46.08
4368,53.57
4369,43.94
4370,40.41
4371,32.28
4372,54.91
4373,40.65
4374,56.58
4375,42.3
4376,31.42
4377,42.64
4378,48.54
4379,30.37
4380,20.22
4381,23.82
4382,30.53
4383,40.72
4384,21.7
4385,52.43
4386,32.97666666666667
4387,12.85
4388,14.82
4389,19.7
4390,8.0
4391,56.27
4392,42.61
4393,37.71
4394,45.13
4395,32.58
4396,47.91
4397,16.59
4398,15.94
4399,24.57
4400,24.87
4401,11.97
4402,51.81
4403,45.37
4404,14.2
4405,27.96
4406,45.53
4407,13.16
4408,12.84
4409,47.32
4410,37.9
4411,48.79
4412,29.62
4413,26.26
4414,46.49
4415,41.59
4416,35.37
4417,5.8
4418,31.22
4419,23.79
4420,9.02
4421,41.0
4422,40.44
4423,51.22
4424,47.42
4425,44.21
4426,15.03
4427,52.69
4428,19.81
4429,31.4
4430,17.62
4431,33.82
4432,34.52
4433,22.91
4434,47.6
4435,45.7
4436,21.75
4437,35.11
4438,44.42
4439,38.62
4440,32.29
4441,24.29
4442,14.75
4443,44.2
4444,19.41
4445,52.0
4446,18.77
4447,9.82
4448,12.61
4449,12.23
4450,55.33
4451,48.06
4452,20.54
4453,10.14
4454,25.19
4455,28.44
4456,32.53
4457,51.36
4458,43.24
4459,16.59
4460,36.61
4461,43.48
4462,20.3
4463,50.18
4464,24.19
4465,42.98
4466,36.8
4467,35.68
4468,29.18
4469,34.66
4470,35.26
4471,30.82
4472,48.32
4473,31.71
4474,25.36
4475,32.406666666666666
4476,54.28
4477,14.27
4478,38.19
4479,32.48
4480,17.7
4481,26.18
4482,36.39
4483,24.16
4484,62.87
4485,41.27
4486,14.62
4487,30.15
4488,55.23
4489,42.39
4490,32.69
4491,17.18
4492,42.97
4493,35.44
4494,11.27
4495,38.46
4496,38.06
4497,12.19
4498,36.04
4499,33.31
4500,27.27
4501,8.38
4502,9.62
4503,32.39
4504,42.32
4505,36.46
4506,54.84
4507,30.32
4508,27.62
4509,29.95
4510,46.5
4511,36.96
4512,35.81
4513,10.56
4514,34.3
4515,10.68
4516,22.08
4517,19.48
4518,9.92
4519,48.3
4520,38.43
4521,27.51
4522,43.44
4523,32.6
4524,32.32666666666667
4525,25.52
4526,19.56
4527,33.48
4528,27.47
4529,35.91
4530,38.18
4531,10.9
4532,13.52
4533,38.93
4534,31.22
4535,40.57
4536,31.69
4537,22.85
4538,25.63
4539,18.49
4540,41.98
4541,15.71
4542,60.51
4543,50.08
4544,27.37
4545,29.66
4546,8.17
4547,44.16
4548,42.8
4549,37.603
4550,26.48
4551,15.38
4552,39.07
4553,28.56
4554,23.27
4555,20.32
4556,24.38
4557,47.91
4558,14.78
4559,44.59
4560,36.36
4561,20.6
4562,37.09
4563,20.65
4564,47.01
4565,56.93
4566,31.29
4567,35.71
4568,24.32
4569,20.84
4570,20.65
4571,42.42
4572,32.67
4573,46.63
4574,53.83
4575,29.94
4576,19.12
4577,50.74
4578,33.43
4579,20.91
4580,8.51
4581,30.53
4582,43.34
4583,22.27
4584,41.18
4585,53.48
4586,41.71
4587,43.33
4588,24.84
4589,18.6
4590,46.78
4591,26.77
4592,50.33
4593,21.76
4594,28.72
4595,47.43
4596,25.34
4597,29.12
4598,39.28
4599,8.72
4600,20.16
4601,55.19
4602,25.01
4603,28.28
4604,32.51333333333333
4605,27.59
4606,26.8
4607,34.17
4608,43.43
4609,38.62
4610,29.16
4611,52.61
4612,30.41
4613,35.6
4614,51.72
4615,17.46
4616,37.31
4617,24.99
4618,49.73
4619,44.99
4620,50.07
4621,19.72
4622,42.4
4623,25.58
4624,41.0
4625,37.95
4626,47.9
4627,15.89
4628,38.25
4629,32.9
4630,37.45
4631,39.67
4632,21.0
4633,20.05
4634,30.05
4635,32.24
4636,32.21
4637,47.24
4638,43.57
4639,23.42
4640,10.47
4641,33.69
4642,17.23
4643,37.34
4644,36.09
4645,38.96
4646,10.3
4647,35.61
4648,13.95
4649,33.91
4650,44.13
4651,38.58
4652,44.68
4653,33.62
4654,57.83
4655,33.95
4656,20.87
4657,28.04
4658,40.24
4659,8.75
4660,24.82
4661,37.13
4662,23.97
4663,12.11
4664,25.52
4665,34.46
4666,14.09
4667,17.39
4668,52.41
4669,43.4
4670,26.41
4671,31.04
4672,57.52
4673,34.36
4674,43.86
4675,15.54
4676,37.03
4677,37.0
4678,45.45
4679,18.84
4680,46.64
4681,13.14
4682,23.37
4683,53.63
4684,19.22
4685,48.06
4686,52.4
4687,36.32
4688,15.62
4689,23.0
4690,30.41
4691,14.15
4692,23.4
4693,29.33
4694,11.04
4695,46.66
4696,33.5
4697,18.1
4698,47.35
4699,15.09
4700,35.11
4701,36.77
4702,32.3
4703,16.19
4704,22.17
4705,19.98
4706,17.57
4707,28.84
4708,22.2
4709,8.28
4710,20.91
4711,34.13
4712,17.55
4713,31.05
4714,24.44
4715,54.12
4716,32.43
4717,50.46
4718,26.29
4719,24.11
4720,35.2
4721,6.86
4722,36.38
4723,16.59
4724,38.32
4725,39.46
4726,21.29
4727,53.8
4728,27.37
4729,19.88
4730,32.39
4731,13.52
4732,23.22
4733,19.8
4734,39.88
4735,32.87
4736,23.55
4737,31.7
4738,40.65
4739,19.56
4740,51.91
4741,25.55
4742,23.5
4743,38.91
4744,33.81
4745,52.64
4746,26.99
4747,22.74
4748,49.16
4749,38.06
4750,29.59
4751,43.67
4752,45.63
4753,30.82
4754,18.75
4755,18.93
4756,36.14
4757,47.6
4758,49.21
4759,14.06
4760,24.75
4761,30.95
4762,31.1
4763,25.16
4764,11.58
4765,60.37
4766,44.02
4767,20.01
4768,9.65
4769,53.25
4770,20.55
4771,27.25
4772,34.54
4773,23.03
4774,33.92
4775,12.82
4776,33.56
4777,23.01
4778,56.46
4779,48.4
4780,17.06
4781,30.39
4782,23.75
4783,15.73
4784,48.79
4785,49.9
4786,43.86
4787,13.09
4788,36.15
4789,22.65
4790,36.65
4791,32.56
4792,27.75
4793,36.43
4794,33.47
4795,34.95
4796,37.21
4797,37.715
4798,50.61
4799,14.23
4800,31.37
4801,38.675
4802,23.3
4803,32.96
4804,20.95
4805,34.12
4806,15.68
4807,42.12
4808,44.91
4809,13.89
4810,43.18
4811,14.22
4812,47.01
4813,33.96
4814,12.07
4815,25.8
4816,50.3
4817,26.02
4818,24.07
4819,26.84
4820,53.51
4821,23.33
4822,13.87
4823,37.77
4824,50.27
4825,17.26
4826,17.86
4827,13.55
4828,9.47
4829,45.67
4830,18.87
4831,18.32
4832,22.6
4833,27.01
4834,37.73
4835,45.44
4836,42.18
4837,55.59
4838,52.12
4839,36.32
4840,28.1
4841,11.06
4842,20.5
4843,10.71
4844,16.9
4845,9.18
4846,52.28
4847,43.13
4848,34.66
4849,30.31
4850,42.72
4851,36.77
4852,43.72
4853,40.64
4854,43.34
4855,47.82
4856,19.3
4857,38.97
4858,53.92
4859,17.71
4860,22.83
4861,48.01
4862,11.58
4863,54.17
4864,24.99
4865,35.07
4866,12.79
4867,43.04
4868,26.25
4869,54.1
4870,18.26
4871,46.8
4872,41.78
4873,34.44
4874,14.19
4875,14.31
4876,11.44
4877,29.58
4878,48.75
4879,45.6
4880,30.03
4881,12.72
4882,31.81
4883,55.21
4884,25.72
4885,41.04
4886,40.91
4887,32.15
4888,20.17
4889,50.77
4890,51.5
4891,49.05
4892,32.14
4893,17.56
4894,13.82
4895,40.72166666666667
4896,28.25
4897,22.86
4898,44.8
4899,19.94
4900,21.61
4901,50.23
4902,41.41
4903,21.4
4904,47.85
4905,46.7
4906,22.18
4907,53.0375
4908,24.03
4909,46.41
4910,43.04
4911,34.27
4912,23.05
4913,46.57
4914,28.43
4915,43.72
4916,36.7
4917,28.71
4918,46.18
4919,12.73
4920,48.52
4921,27.68
4922,39.57
4923,50.61
4924,21.96
4925,21.9
4926,17.34
4927,22.76
4928,25.4
4929,31.6
4930,31.83
4931,27.13
4932,44.6
4933,18.91
4934,32.24
4935,13.85
4936,12.9
4937,11.95
4938,46.08
4939,42.28
4940,16.07
4941,32.68
4942,10.57
4943,33.77
4944,41.41
4945,28.68
4946,43.56
4947,26.77
4948,39.79
4949,20.39
4950,21.38
4951,46.14
4952,10.93
4953,38.24
4954,27.33
4955,51.82
4956,34.88
4957,21.13
4958,9.86
4959,14.62
4960,39.08
4961,20.15
4962,30.61
4963,37.6
4964,22.01
4965,20.4
4966,21.06
4967,40.77
4968,10.37
4969,16.99
4970,34.9
4971,26.97
4972,53.58
4973,15.61
4974,28.75
4975,37.64
4976,31.33
4977,48.65
4978,41.74
4979,16.57
4980,47.88
4981,37.78
4982,48.43
4983,41.84
4984,13.33
4985,56.3
4986,42.42
4987,17.69
4988,11.18
4989,55.56
4990,36.93
4991,44.61
4992,34.99
4993,36.26
4994,30.97
4995,31.58
4996,39.095
4997,27.8
4998,13.82
4999,38.41
5000,31.01
5001,45.15
5002,48.65
5003,34.23
5004,36.83
5005,24.85
5006,20.95
5007,36.43
5008,39.01
5009,8.61
5010,33.3
5011,11.43
5012,11.63
5013,9.23
5014,41.535
5015,33.08
5016,41.7
5017,31.11
5018,15.86
5019,28.86
5020,45.8
5021,39.37
5022,37.6
5023,39.73
5024,18.05
5025,35.46
5026,21.6
5027,27.93
5028,38.18
5029,36.87
5030,21.36
5031,25.38
5032,34.01
5033,15.26
5034,34.27
5035,16.73
5036,8.33
5037,29.93
5038,43.15
5039,52.61
5040,31.94
5041,28.35
5042,16.44
5043,36.32
5044,22.11
5045,33.91
5046,21.64
5047,37.38
5048,49.73
5049,46.83
5050,24.12
5051,13.74
5052,12.57
5053,12.77
5054,55.21
5055,47.13
5056,47.15
5057,10.17
5058,19.99
5059,62.23
5060,43.56
5061,56.62
5062,40.27
5063,10.78
5064,27.22
5065,17.16
5066,54.06
5067,57.58
5068,17.3
5069,32.84
5070,53.0325
5071,27.37
5072,32.95
5073,53.59
5074,34.92
5075,22.94
5076,49.22
5077,34.91
5078,28.27
5079,29.88
5080,16.88
5081,34.57
5082,37.91
5083,23.95
5084,17.06
5085,12.13
5086,22.91
5087,31.07
5088,14.51
5089,37.21
5090,13.96
5091,47.13
5092,53.78
5093,40.66
5094,51.8
5095,23.89
5096,20.44
5097,6.84
5098,31.41
5099,13.83
5100,55.97
5101,11.4
5102,32.17
5103,16.42
5104,19.99
5105,36.27
5106,19.67
5107,30.17
5108,15.55
5109,21.26
5110,30.9
5111,43.57
5112,37.65
5113,55.32
5114,12.87
5115,20.85
5116,14.91
5117,19.78
5118,18.46
5119,50.73
5120,36.27
5121,37.07
5122,50.78
5123,58.92
5124,56.22
5125,34.11
5126,23.04
5127,33.66
5128,42.12
5129,24.18
5130,33.4
5131,48.77
5132,29.39
5133,43.77
5134,9.68
5135,37.21
5136,13.26
5137,12.8
5138,12.53
5139,36.86
5140,25.79
5141,16.9
5142,23.58
5143,22.31
5144,50.76
5145,24.56
5146,18.49
5147,60.77
5148,9.5
5149,35.44
5150,44.2
5151,47.41
5152,11.04
5153,35.61
5154,23.09
5155,6.47
5156,45.99
5157,39.28
5158,15.92
5159,34.43
5160,28.26
5161,11.83
5162,29.47
5163,7.2
5164,24.39
5165,39.16
5166,56.68
5167,11.81
5168,45.34
5169,47.32
5170,52.36
5171,50.13
5172,55.68
5173,34.28
5174,37.52
5175,39.04
5176,41.98
5177,28.73
5178,23.23
5179,34.0
5180,37.3
5181,40.51
5182,49.88
5183,12.29
5184,15.27
5185,52.56
5186,9.48
5187,12.3
5188,27.49
5189,34.02
5190,36.23
5191,36.95
5192,42.2
5193,13.25
5194,20.22
5195,31.28
5196,16.7
5197,22.2
5198,22.58
5199,31.16
5200,36.86
5201,26.21
5202,27.56
5203,21.94
5204,14.92
5205,35.22
5206,25.77
5207,28.57
5208,32.15
5209,8.15
5210,8.09
5211,34.23
5212,36.4
5213,31.33
5214,14.53
5215,16.96
5216,35.13
5217,33.37
5218,46.18
5219,22.72
5220,30.725
5221,43.77
5222,46.65
5223,36.71
5224,58.24
5225,55.11
5226,24.32
5227,44.64
5228,13.14
5229,27.74
5230,28.11
5231,10.93
5232,46.23
5233,26.12
5234,47.83
5235,52.92
5236,33.08
5237,18.23
5238,21.35
5239,46.78
5240,21.37
5241,51.45
5242,14.67
5243,46.03
5244,24.16
5245,19.62
5246,19.92
5247,33.46
5248,23.3
5249,43.27
5250,44.1
5251,24.89
5252,46.12
5253,39.99
5254,53.9
5255,42.91
5256,48.32
5257,16.49
5258,56.47
5259,50.82
5260,60.36
5261,7.35
5262,23.74
5263,25.54
5264,26.12
5265,16.17
5266,35.21
5267,44.19
5268,38.16
5269,22.79
5270,28.77
5271,12.5
5272,52.74
5273,44.12
5274,39.95
5275,40.3
5276,12.09
5277,20.27
5278,28.35
5279,51.52
5280,51.46
5281,40.04
5282,48.91
5283,39.28
5284,12.66
5285,36.35
5286,21.85
5287,32.08
5288,36.75
5289,42.09
5290,23.01
5291,21.54
5292,45.42
5293,25.32
5294,50.35
5295,35.07
5296,32.19
5297,48.82
5298,44.99
5299,36.09
5300,47.46
5301,24.61
5302,45.41
5303,49.81
5304,43.56
5305,32.87
5306,25.13
5307,13.22
5308,59.73
5309,35.06
5310,28.24
5311,20.38
5312,44.76
5313,57.15
5314,8.9
5315,20.18
5316,18.2
5317,25.8
5318,44.93
5319,44.86
5320,42.97
5321,18.32
5322,41.95
5323,36.91
5324,17.02
5325,9.88
5326,7.11
5327,28.38
5328,27.26
5329,44.4
5330,26.2
5331,32.89
5332,33.22
5333,14.54
5334,17.22
5335,17.93
5336,38.5
5337,36.53
5338,55.86
5339,13.18
5340,14.78
5341,23.4
5342,43.15
5343,44.25
5344,23.76
5345,25.97
5346,17.98
5347,38.11
5348,21.78
5349,50.59
5350,43.58
5351,35.1
5352,15.16
5353,61.61
5354,53.07
5355,33.4
5356,58.07
5357,23.83
5358,33.6
5359,50.46
5360,41.11
5361,10.28
5362,30.95
5363,36.28
5364,40.81
5365,33.29
5366,14.82
5367,15.44
5368,37.57
5369,31.65
5370,32.5
5371,22.83
5372,29.46
5373,11.61
5374,18.88
5375,30.25
5376,33.01
5377,35.59
5378,14.75
5379,35.13
5380,30.78
5381,18.1
5382,48.12
5383,47.67
5384,27.11
5385,35.23
5386,43.88
5387,44.66
5388,48.16
5389,33.7
5390,49.24
5391,50.7
5392,34.81
5393,34.5
5394,11.61
5395,22.49
5396,39.77
5397,46.38
5398,36.15
5399,17.51
5400,33.66
5401,11.13
5402,37.09
5403,44.6
5404,16.82
5405,27.66
5406,11.62
5407,20.63
5408,48.67
5409,25.94
5410,16.28
5411,27.44
5412,18.88
5413,12.78
5414,11.67
5415,11.07
5416,32.86
5417,40.07
5418,52.32
5419,13.28
5420,19.73
5421,37.22
5422,24.42
5423,17.63
5424,16.87
5425,26.8
5426,28.07
5427,46.59
5428,11.11
5429,47.74
5430,45.76
5431,34.43
5432,12.32
5433,13.29
5434,35.89
5435,43.65
5436,31.82
5437,43.13
5438,20.14
5439,13.64
5440,22.25
5441,23.69
5442,30.56
5443,27.93
5444,28.48
5445,45.41
5446,14.99
5447,29.54
5448,26.75
5449,35.35
5450,53.89
5451,35.76
5452,35.795
5453,52.03
5454,18.02
5455,28.73
5456,26.06
5457,20.73
5458,49.23
5459,26.44
5460,40.58
5461,20.39
5462,32.48
5463,34.1
5464,30.66
5465,16.86
5466,37.34
5467,23.55
5468,22.57
5469,27.26
5470,18.88
5471,13.15
5472,36.55
5473,34.48
5474,36.86
5475,6.41
5476,43.84
5477,21.36
5478,37.88
5479,6.2
5480,17.83
5481,46.62
5482,28.44
5483,40.61
5484,37.43
5485,39.89
5486,50.12
5487,45.87
5488,50.23
5489,23.01
5490,26.29
5491,36.4
5492,47.7
5493,54.25
5494,31.33
5495,31.67
5496,13.78
5497,37.29
5498,25.61
5499,12.27
5500,38.02
5501,37.57
5502,26.98
5503,20.69
5504,7.52
5505,25.75
5506,15.14
5507,27.64
5508,34.34
5509,32.8
5510,48.14
5511,34.13
5512,26.47
5513,19.23
5514,17.38
5515,51.5
5516,44.26
5517,25.28
5518,32.65
5519,11.73
5520,50.5
5521,17.47
5522,35.65
5523,19.94
5524,17.81
5525,22.91
5526,38.44
5527,22.78
5528,17.93
5529,17.62
5530,46.28
5531,34.95
5532,57.51
5533,51.7
5534,51.1
5535,62.02
5536,60.53
5537,18.73
5538,30.96
5539,33.15
5540,20.08
5541,38.34
5542,37.01
5543,24.11
5544,39.75
5545,34.5
5546,38.25
5547,35.25
5548,34.54
5549,42.42
5550,10.31
5551,22.55
5552,37.88
5553,9.82
5554,47.2
5555,26.19
5556,35.85
5557,19.75
5558,41.26
5559,8.35
5560,23.58
5561,32.21
5562,16.04
5563,36.10999999999999
5564,43.49
5565,19.76
5566,32.34
5567,49.28
5568,48.41
5569,52.91
5570,15.99
5571,31.756666666666664
5572,41.7
5573,40.77
5574,6.99
5575,30.53
5576,45.71
5577,12.72
5578,19.81
5579,56.47
5580,37.5
5581,35.2
5582,12.14
5583,14.12
5584,57.61
5585,46.52
5586,31.52
5587,31.57
5588,49.03
5589,40.96
5590,33.28
5591,50.4
5592,25.8
5593,28.64
5594,47.56
5595,8.28
5596,35.89
5597,34.61
5598,26.67
5599,26.42
5600,25.45
5601,35.19
5602,38.91
5603,24.91
5604,31.88
5605,37.14
5606,45.56
5607,49.21
5608,34.9
5609,52.5
5610,35.14
5611,49.99
5612,14.96
5613,33.48
5614,24.5
5615,31.28
5616,53.24
5617,18.53
5618,18.07
5619,31.52
5620,15.88
5621,19.43
5622,28.81
5623,30.7
5624,36.84
5625,15.08
5626,21.76
5627,33.85
5628,42.5
5629,9.88
5630,45.41
5631,23.49
5632,27.13
5633,33.08
5634,48.78
5635,39.08
5636,31.42
5637,24.85
5638,30.33
5639,57.4
5640,57.62
5641,27.0
5642,50.98
5643,34.39
5644,29.0
5645,34.57
5646,14.61
5647,29.61
5648,11.45
5649,28.87
5650,42.65
5651,48.44
5652,43.72
5653,25.34
5654,30.53
5655,46.06
5656,33.78
5657,33.63
5658,33.53
5659,13.72
5660,17.59
5661,7.14
5662,45.21
5663,35.29
5664,12.8
5665,37.69
5666,41.72
5667,58.65
5668,25.25
5669,32.62
5670,48.8
5671,14.11
5672,34.55
5673,13.98
5674,32.44
5675,16.71
5676,17.71
5677,13.07
5678,14.2
5679,33.92
5680,40.0
5681,35.77
5682,13.27
5683,33.15
5684,56.06
5685,30.3
5686,31.88
5687,41.62
5688,13.63
5689,6.05
5690,33.97
5691,53.81
5692,14.95
5693,18.83
5694,22.4
5695,50.12
5696,35.23
5697,16.53
5698,35.94
5699,52.43
5700,41.04
5701,35.73
5702,12.97
5703,10.3
5704,34.14
5705,26.2
5706,13.03
5707,38.61
5708,36.66
5709,18.64
5710,37.95
5711,42.44
5712,41.81
5713,41.69
5714,54.71
5715,42.06
5716,13.25
5717,56.47
5718,21.97
5719,22.44
5720,23.14
5721,26.03
5722,12.13
5723,17.0
5724,22.66
5725,26.13
5726,33.93
5727,36.73
5728,36.46
5729,51.76
5730,46.16
5731,36.66
5732,11.13
5733,29.64
5734,31.08
5735,40.14
5736,53.98
5737,26.02
5738,47.29
5739,24.4
5740,43.68
5741,46.72
5742,19.14
5743,7.34
5744,45.34
5745,42.29
5746,51.45
5747,51.88
5748,47.36
5749,13.05
5750,26.11
5751,55.75
5752,36.24
5753,27.47
5754,46.92
5755,44.98
5756,34.86
5757,29.27
5758,24.82
5759,13.17
5760,30.32
5761,51.36
5762,24.55
5763,40.34
5764,52.39
5765,23.45
5766,31.88
5767,52.5
5768,42.52
5769,11.01
5770,42.16
5771,14.81
5772,36.13
5773,12.44
5774,43.8
5775,48.3
5776,21.05
5777,30.84
5778,33.49
5779,47.23
5780,26.59
5781,18.15
5782,40.42
5783,39.46
5784,38.18
5785,34.57
5786,45.81
5787,35.87
5788,14.39
5789,35.17
5790,39.75
5791,14.64
5792,18.61
5793,20.18
5794,22.55
5795,31.41
5796,24.98
5797,41.26
5798,21.73
5799,35.86214285714286
5800,37.51
5801,14.7
5802,38.15
5803,40.35
5804,47.87
5805,17.43
5806,13.75
5807,15.03
5808,34.0
5809,24.81
5810,47.55
5811,13.87
5812,12.38
5813,29.44
5814,30.61
5815,9.26
5816,38.79
5817,17.07
5818,20.75
5819,47.05
5820,14.13
5821,7.38
5822,12.69
5823,55.09
5824,39.09
5825,43.76
5826,40.25
5827,36.27
5828,22.45
5829,37.21
5830,33.41
5831,23.8
5832,42.57
5833,8.36
5834,44.75
5835,40.64
5836,36.44
5837,55.21
5838,35.33
5839,38.71
5840,30.3
5841,26.27
5842,21.49
5843,21.61
5844,48.92
5845,9.43
5846,54.27
5847,25.3
5848,18.66
5849,21.37
5850,17.92
5851,12.76
5852,30.2
5853,41.9
5854,24.92
5855,34.5
5856,12.56
5857,32.9
5858,11.47
5859,48.98
5860,24.44
5861,41.65
5862,13.17
5863,33.52
5864,8.25
5865,30.06
5866,32.81
5867,23.08
5868,51.12
5869,23.98
5870,29.78
5871,20.49
5872,13.98
5873,27.81
5874,50.83
5875,59.16
5876,30.04
5877,11.35
5878,35.99
5879,39.44
5880,35.73
5881,19.84
5882,5.89
5883,26.31
5884,50.74
5885,32.56
5886,28.63
5887,38.23
5888,18.29
5889,53.74
5890,12.69
5891,22.03
5892,37.38833333333333
5893,20.71
5894,34.33
5895,29.35
5896,34.43
5897,26.53
5898,18.1
5899,30.7
5900,13.47
5901,53.58
5902,38.7
5903,41.7
5904,34.71
5905,43.22
5906,7.17
5907,53.97
5908,50.94
5909,5.55
5910,25.74
5911,19.03
5912,40.24
5913,25.65
5914,29.95
5915,46.58
5916,23.64
5917,42.31
5918,35.795
5919,14.62
5920,19.03
5921,8.97
5922,23.12
5923,38.13
5924,33.87
5925,19.83
5926,25.94
5927,32.46
5928,57.52
5929,25.83
5930,9.4
5931,48.71
5932,18.28
5933,24.11
5934,37.11
5935,35.68
5936,19.39
5937,48.89
5938,23.81
5939,18.5
5940,18.42
5941,33.25
5942,23.83
5943,37.97
5944,32.54
5945,10.03
5946,28.45
5947,18.38
5948,20.01
5949,16.13
5950,32.97
5951,51.69
5952,20.69
5953,38.97
5954,34.03
5955,34.16
5956,13.27
5957,27.49
5958,44.78
5959,10.4
5960,37.41
5961,59.56
5962,34.71
5963,38.07
5964,29.6
5965,11.39
5966,45.15
5967,23.91
5968,35.16
5969,13.77
5970,21.16
5971,25.73
5972,24.3
5973,53.89
5974,20.39
5975,10.37
5976,28.16
5977,44.54
5978,37.07
5979,11.11
5980,20.72
5981,17.03
5982,56.01
5983,50.08
5984,24.48
5985,27.43
5986,13.31
5987,41.8
5988,36.52
5989,27.43
5990,35.88
5991,44.61
5992,37.55
5993,56.31
5994,32.11
5995,31.7
5996,37.258
5997,22.31
5998,19.2
5999,19.35
6000,29.04
6001,23.4
6002,23.94
6003,47.36
6004,13.79
6005,31.8
6006,39.11
6007,35.73
6008,34.06
6009,25.57
6010,27.0
6011,18.93
6012,22.24
6013,24.14
6014,10.33
6015,24.96
6016,36.46
6017,51.64
6018,27.19
6019,41.14
6020,23.91
6021,28.62
6022,23.86
6023,16.04
6024,42.38
6025,11.28
6026,26.12
6027,36.85
6028,36.215
6029,25.46
6030,48.46
6031,52.89
6032,12.78
6033,22.08
6034,49.9
6035,45.9
6036,34.49
6037,27.42
6038,12.79
6039,34.19
6040,58.17
6041,14.0
6042,19.59
6043,23.6
6044,12.38
6045,24.75
6046,37.75
6047,22.59
6048,20.96
6049,40.16
6050,27.82
6051,20.45
6052,13.53
6053,21.93
6054,33.72
6055,12.29
6056,19.07
6057,24.48
6058,19.32
6059,38.14
6060,17.12
6061,45.31
6062,52.27
6063,53.68
6064,45.87
6065,20.26
6066,34.99
6067,32.99
6068,23.79
6069,15.09
6070,35.37
6071,36.87
6072,53.29
6073,26.97
6074,37.01
6075,25.25
6076,17.4
6077,38.01
6078,35.4
6079,37.24
6080,42.38
6081,45.19
6082,15.41
6083,26.19
6084,43.17
6085,23.34
6086,27.54
6087,14.75
6088,47.15
6089,28.22
6090,14.8
6091,26.97
6092,54.07
6093,45.82
6094,32.41
6095,15.39
6096,49.35
6097,43.61
6098,50.14
6099,28.35
6100,20.92
6101,54.72
6102,30.65
6103,17.82
6104,22.49
6105,35.69
6106,35.5
6107,38.86
6108,33.66
6109,38.59
6110,49.12
6111,49.3
6112,55.95
6113,11.34
6114,47.85
